district,season,record_month,temperature_c,humidity_pct,wind_speed_kmh,surface_pressure_hpa,crop_fires_detected,blue_mean,blue_std,blue_skewness,blue_high_ratio,blue_dominance,laplacian_var,sobel_mean,edge_density,hsi_saturation_mean,haze_index,dark_channel_mean,fft_high_energy_ratio,gray_contrast,blue_red_ratio,local_variance_mean,hot_index,ndsi_index,modis_aod,pm25_target,pm25_waqi_ref,severity_class,label_source,source_image_id
Multan,Monsoon,7,31.6,62.0,4.5,985.1,3,123.348,12.75,1.064,0.2237,0.951,54.344,11.212,0.0009,0.1147,3.423,122.651,0.00018,39.0,0.9673,13.052,0.154,-0.017,0.61,52.0,,1,Copernicus CAMS via Open-Meteo,Multan_Monsoon_2023-07-15
Multan,Autumn_Harvest,10,30.5,43.0,2.0,1002.2,12,131.768,6.151,0.097,0.3335,1.029,60.291,10.422,0.0,0.0621,4.968,124.069,0.00016,22.0,1.0508,6.594,0.191,0.025,0.57,54.1,,1,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2023-10-25
Multan,Monsoon,7,32.2,72.0,8.2,985.5,0,166.778,7.64,-1.094,0.2603,1.028,72.669,11.81,0.0,0.0635,5.98,156.596,0.00013,24.0,1.0202,9.813,0.254,0.01,0.42,29.6,,0,Copernicus CAMS via Open-Meteo,Multan_Monsoon_2023-07-25
Multan,Winter_Peak,1,11.3,91.0,6.2,1004.1,8,50.676,2.566,0.014,0.3733,1.001,60.951,7.533,0.0,0.1111,1.45,47.619,0.00093,6.0,1.0508,2.99,0.024,0.025,0.66,145.8,,2,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2024-01-15
Multan,Monsoon,8,28.7,91.0,3.9,987.8,3,126.902,20.959,1.139,0.2338,1.009,75.539,17.716,0.0076,0.0415,5.717,122.856,0.00032,63.0,1.0027,45.259,0.169,0.001,0.85,50.8,,1,Copernicus CAMS via Open-Meteo,Multan_Monsoon_2024-08-12
Multan,Summer,4,26.2,50.0,13.2,995.1,2,54.034,14.159,-0.027,0.3287,0.691,60.488,17.215,0.0013,0.4328,0.785,54.034,0.00044,56.0,0.5736,21.434,-0.053,-0.271,0.23,36.2,,1,Copernicus CAMS via Open-Meteo,Multan_Summer_2024-04-20
Multan,Monsoon,7,30.1,87.0,7.4,977.4,0,102.493,14.321,-0.084,0.3396,0.902,26.127,19.788,0.0,0.1699,2.322,102.493,0.00011,41.0,0.8873,25.178,0.095,-0.06,0.69,42.8,,1,Copernicus CAMS via Open-Meteo,Multan_Monsoon_2024-07-25
Multan,Monsoon,7,30.2,77.0,8.8,977.3,2,107.13,15.06,-0.105,0.3424,0.919,58.951,21.014,0.0002,0.1399,2.732,107.124,0.0002,42.0,0.8738,28.108,0.1,-0.067,0.67,35.7,,1,Copernicus CAMS via Open-Meteo,Multan_Monsoon_2024-07-25
Multan,Autumn_Harvest,10,27.4,47.0,7.7,994.2,6,121.399,5.097,0.204,0.3326,0.897,37.302,8.121,0.0,0.1759,2.6,121.399,9e-05,24.0,0.8222,4.172,0.107,-0.098,0.54,62.4,,1,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2023-10-15
Multan,Autumn_Harvest,9,31.3,63.0,11.4,991.2,6,145.906,4.63,-0.195,0.2936,0.958,71.984,8.902,0.0,0.104,4.221,144.851,0.00012,16.0,0.9772,4.308,0.199,-0.012,0.71,41.6,,1,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2024-09-28
Multan,Summer,5,18.2,55.0,6.2,990.3,0,96.357,17.78,-0.232,0.3247,0.859,91.841,27.352,0.0071,0.2166,1.992,96.356,0.00033,46.0,0.7996,45.791,0.062,-0.111,0.15,22.9,,0,Copernicus CAMS via Open-Meteo,Multan_Summer_2024-05-01
Multan,Summer,6,36.1,37.0,7.1,984.6,0,102.969,13.876,-0.024,0.3499,0.861,45.205,19.229,0.0,0.2245,1.932,102.969,0.00015,37.0,0.7782,23.765,0.064,-0.125,0.3,12.4,,0,Copernicus CAMS via Open-Meteo,Multan_Summer_2023-06-15
Multan,Winter_Peak,12,12.1,93.0,7.3,1001.0,4,117.45,9.86,-0.374,0.3255,0.986,39.172,15.161,0.0,0.0902,3.708,113.891,0.00013,32.0,0.9391,15.292,0.135,-0.031,0.64,136.0,,2,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2023-12-10
Multan,Autumn_Harvest,10,34.8,41.0,14.7,990.3,3,129.96,7.401,-0.046,0.3315,1.0,26.594,9.42,0.0,0.0802,4.265,124.438,7e-05,26.0,1.041,6.154,0.185,0.02,0.32,21.8,,0,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2024-10-05
Multan,Winter_Peak,1,9.9,93.0,9.1,1000.9,9,57.183,1.202,0.013,0.3922,1.018,14.729,3.687,0.0,0.0475,2.453,54.788,0.00019,3.0,1.0145,0.724,0.034,0.007,0.74,149.0,,2,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2024-01-15
Multan,Winter_Peak,12,23.4,40.0,2.2,999.1,5,110.233,9.16,-0.337,0.3385,0.93,32.069,16.412,0.0,0.1202,2.997,110.193,0.0001,32.0,0.8891,17.494,0.109,-0.059,0.43,60.1,,1,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2023-12-10
Multan,Winter_Peak,11,25.3,36.0,7.1,1002.7,8,146.641,3.834,-0.183,0.353,1.017,20.041,6.202,0.0,0.0437,6.553,140.725,4e-05,14.0,1.0407,2.328,0.219,0.02,1.06,94.1,,2,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2023-11-20
Multan,Summer,6,37.9,33.0,12.0,984.1,1,98.73,13.678,-0.064,0.3491,0.853,85.04,19.332,0.0,0.2259,1.867,98.73,0.00026,37.0,0.7834,24.051,0.06,-0.121,0.4,20.4,,0,Copernicus CAMS via Open-Meteo,Multan_Summer_2023-06-15
Multan,Autumn_Harvest,9,31.5,52.0,9.8,991.1,4,141.316,22.617,0.889,0.306,1.004,237.495,26.309,0.0364,0.0474,6.026,137.113,0.00071,60.0,0.9859,112.257,0.193,-0.007,0.55,31.2,,0,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2023-09-25
Multan,Winter_Peak,11,22.4,61.0,4.8,998.6,9,167.684,1.234,-0.003,0.2445,0.966,15.106,3.749,0.0,0.0648,6.166,167.684,2e-05,3.0,0.9352,0.744,0.226,-0.033,1.23,202.1,,3,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2024-11-15
Multan,Autumn_Harvest,10,22.8,67.0,4.1,1000.6,12,137.742,6.025,0.095,0.3342,0.953,17.552,9.334,0.0,0.0795,4.627,137.717,4e-05,26.0,0.9382,5.938,0.172,-0.032,0.59,64.5,,1,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2023-10-25
Multan,Autumn_Harvest,10,26.5,57.0,6.9,994.1,6,96.928,8.481,-0.431,0.3282,0.935,39.931,9.963,0.0,0.1107,2.851,96.813,0.00015,27.0,0.908,6.706,0.091,-0.048,0.13,44.7,,1,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2024-10-15
Multan,Monsoon,8,30.9,65.0,8.1,986.0,0,127.688,6.719,0.225,0.2876,0.909,61.441,10.703,0.0,0.1528,2.966,127.676,0.00013,29.0,0.8928,7.383,0.14,-0.057,0.69,55.5,,1,Copernicus CAMS via Open-Meteo,Multan_Monsoon_2024-08-25
Multan,Monsoon,8,28.3,89.0,9.2,987.0,1,129.616,29.319,0.056,0.3088,0.941,81.485,29.737,0.0045,0.1083,4.316,129.576,0.00029,84.0,0.92,79.777,0.152,-0.042,0.32,26.7,,0,Copernicus CAMS via Open-Meteo,Multan_Monsoon_2024-08-05
Multan,Autumn_Harvest,9,37.5,39.0,5.1,985.2,4,88.331,11.931,-0.143,0.344,0.923,77.46,19.887,0.0009,0.1573,2.163,87.898,0.00036,36.0,0.9301,25.337,0.08,-0.036,0.43,27.5,,0,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2024-09-10
Multan,Winter_Peak,1,8.7,98.0,3.4,1004.7,4,55.175,1.674,0.006,0.2099,1.001,26.495,4.986,0.0,0.0494,2.384,53.731,0.00035,4.0,1.0039,1.305,0.029,0.002,1.1,217.5,,3,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2024-01-05
Multan,Autumn_Harvest,10,21.8,72.0,8.1,992.2,7,123.034,8.215,-0.123,0.2887,0.987,57.131,9.858,0.0,0.078,4.252,119.833,0.00016,28.0,1.0166,6.362,0.165,0.008,0.34,87.3,,2,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2023-10-05
Multan,Autumn_Harvest,10,25.7,65.0,7.1,993.2,5,108.82,6.264,-0.042,0.3489,0.944,22.892,8.248,0.0,0.0952,3.322,108.767,8e-05,23.0,0.9295,4.618,0.117,-0.037,0.28,55.9,,1,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2024-10-05
Multan,Winter_Peak,11,19.0,82.0,4.8,998.5,9,137.898,5.486,1.2,0.2764,0.972,25.054,6.578,0.0,0.0898,4.282,136.611,7e-05,16.0,0.9183,2.746,0.166,-0.043,0.77,95.0,,2,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2023-11-05
Multan,Winter_Peak,11,19.1,64.0,5.0,1001.0,5,141.111,6.274,0.253,0.2859,1.054,83.717,10.888,0.0,0.1004,3.845,127.076,0.0002,20.0,1.0605,6.796,0.212,0.029,0.8,192.3,,3,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2024-11-25
Multan,Monsoon,8,31.1,60.0,15.5,985.1,0,118.443,18.341,0.948,0.2363,0.892,103.094,25.723,0.012,0.1955,2.447,118.438,0.00032,58.0,0.889,47.497,0.123,-0.059,0.77,63.3,,1,Copernicus CAMS via Open-Meteo,Multan_Monsoon_2023-08-05
Multan,Winter_Peak,12,10.6,97.0,6.8,1000.0,7,108.802,9.506,-0.312,0.3318,0.983,84.426,16.893,0.0,0.0685,4.159,106.726,0.00029,30.0,0.9729,17.602,0.127,-0.014,0.59,95.7,,2,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2023-12-10
Multan,Summer,5,31.6,15.0,7.0,989.7,2,99.279,19.223,-0.301,0.3578,0.809,42.348,27.627,0.0041,0.3059,1.63,99.279,0.00016,52.0,0.7001,49.496,0.031,-0.176,0.15,12.1,,0,Copernicus CAMS via Open-Meteo,Multan_Summer_2024-05-01
Multan,Winter_Peak,12,15.5,76.0,4.7,999.4,18,114.631,7.341,0.092,0.2894,1.002,28.235,11.328,0.0,0.0636,4.291,110.801,0.00011,25.0,0.9807,8.924,0.14,-0.01,0.27,204.9,,3,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2024-12-05
Multan,Winter_Peak,12,16.3,73.0,5.0,999.3,7,130.477,8.588,0.116,0.3124,1.026,46.258,13.405,0.0,0.0682,4.886,122.453,0.00013,27.0,1.062,12.044,0.191,0.03,0.26,182.1,,3,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2024-12-05
Multan,Winter_Peak,12,22.1,32.0,7.5,1003.5,7,72.983,14.313,0.013,0.3515,0.838,67.396,32.257,0.0604,0.2571,1.286,72.956,0.00046,52.0,0.8041,64.9,0.028,-0.109,0.21,43.8,,1,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2023-12-20
Multan,Autumn_Harvest,10,22.1,83.0,7.9,997.3,8,127.052,5.389,0.181,0.3213,0.914,52.791,8.923,0.0,0.1338,3.201,127.051,0.00011,24.0,0.8748,4.885,0.133,-0.067,0.6,33.6,,0,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2023-10-15
Multan,Winter_Peak,11,22.5,70.0,4.3,996.0,3,136.215,5.412,0.115,0.3312,1.033,15.135,6.449,0.0,0.0619,5.097,127.912,4e-05,21.0,1.0636,2.787,0.203,0.031,0.56,98.5,,2,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2024-11-01
Multan,Monsoon,7,33.6,59.0,8.7,984.4,1,128.457,13.252,1.091,0.2062,0.935,42.483,10.596,0.0008,0.1203,3.509,128.448,0.00015,41.0,0.88,12.941,0.138,-0.064,0.6,47.0,,1,Copernicus CAMS via Open-Meteo,Multan_Monsoon_2023-07-15
Multan,Autumn_Harvest,9,26.3,74.0,12.4,988.3,6,134.73,3.909,-0.241,0.3354,0.939,34.052,6.496,0.0,0.0984,4.061,134.728,7e-05,15.0,0.9154,2.431,0.16,-0.044,0.75,29.0,,0,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2024-09-28
Multan,Autumn_Harvest,9,27.8,74.0,14.2,988.0,8,148.505,3.896,-0.314,0.3108,0.964,30.973,6.33,0.0,0.1027,4.258,146.958,5e-05,15.0,0.9912,2.292,0.209,-0.004,0.85,28.1,,0,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2024-09-28
Multan,Summer,5,33.9,14.0,10.7,977.2,1,76.494,19.47,-0.22,0.3378,0.784,100.543,34.707,0.0494,0.3278,1.235,76.494,0.00051,62.0,0.6829,80.421,0.0,-0.188,0.16,53.4,,1,Copernicus CAMS via Open-Meteo,Multan_Summer_2024-05-28
Multan,Autumn_Harvest,10,33.9,33.0,1.9,997.3,11,139.505,5.605,-0.037,0.3269,0.97,33.478,7.843,0.0,0.0598,5.589,139.323,7e-05,21.0,0.942,3.881,0.177,-0.03,0.39,33.8,,0,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2024-10-22
Multan,Autumn_Harvest,9,35.2,37.0,5.8,988.8,9,108.637,6.095,0.55,0.2997,0.913,74.082,10.747,0.0,0.1375,2.72,108.636,0.00021,22.0,0.8709,7.259,0.101,-0.069,0.55,38.8,,1,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2024-09-18
Multan,Monsoon,8,32.5,59.0,10.8,989.2,1,117.659,4.505,0.206,0.3269,0.989,58.36,8.567,0.0,0.0508,5.058,115.934,0.00017,17.0,0.97,4.039,0.144,-0.015,0.32,40.6,,1,Copernicus CAMS via Open-Meteo,Multan_Monsoon_2023-08-30
Multan,Autumn_Harvest,10,31.0,46.0,3.0,995.0,5,115.554,5.41,0.13,0.2984,0.945,78.52,9.83,0.0,0.095,3.671,115.45,0.00021,22.0,0.9148,5.581,0.125,-0.044,0.52,40.4,,1,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2023-10-15
Multan,Summer,4,30.1,36.0,12.4,993.2,2,47.86,12.566,0.01,0.3177,0.642,43.422,16.804,0.0015,0.4736,0.688,47.86,0.00033,55.0,0.5451,22.665,-0.064,-0.294,0.21,22.5,,0,Copernicus CAMS via Open-Meteo,Multan_Summer_2024-04-20
Multan,Monsoon,8,27.5,82.0,4.6,989.9,0,121.132,4.18,0.277,0.2678,0.944,31.085,6.821,0.0,0.0892,3.885,121.13,8e-05,18.0,0.9168,2.676,0.136,-0.043,0.48,77.3,,2,Copernicus CAMS via Open-Meteo,Multan_Monsoon_2023-08-30
Multan,Summer,6,28.5,78.0,27.4,981.8,2,156.08,9.036,1.687,0.1493,0.977,37.244,9.576,0.0,0.0435,6.994,156.068,8e-05,28.0,0.9735,17.282,0.218,-0.013,1.08,81.7,,2,Copernicus CAMS via Open-Meteo,Multan_Summer_2024-06-20
Multan,Autumn_Harvest,9,39.0,37.0,12.3,989.2,10,86.582,15.703,0.09,0.3246,0.879,104.141,26.916,0.01,0.1951,1.828,86.557,0.00049,50.0,0.8367,47.001,0.057,-0.089,0.52,22.7,,0,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2023-09-15
Multan,Winter_Peak,12,22.2,51.0,2.5,1000.1,8,121.595,7.513,0.255,0.283,1.013,28.193,12.031,0.0,0.0567,4.85,116.596,9e-05,26.0,1.0069,10.253,0.16,0.003,0.24,47.0,,1,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2024-12-05
Multan,Summer,6,31.7,47.0,7.6,987.3,2,83.732,13.99,-0.176,0.3135,0.844,33.97,11.555,0.0,0.2428,1.558,83.732,0.00015,35.0,0.7718,10.164,0.036,-0.129,0.3,23.5,,0,Copernicus CAMS via Open-Meteo,Multan_Summer_2023-06-05
Multan,Autumn_Harvest,10,21.1,67.0,8.4,996.5,8,130.618,5.04,-0.106,0.3215,1.024,13.15,6.135,0.0,0.0813,4.059,121.08,4e-05,18.0,1.0787,2.488,0.195,0.038,0.33,60.8,,1,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2024-10-22
Multan,Monsoon,7,32.2,68.0,7.0,977.7,1,94.283,13.043,-0.106,0.3446,0.864,28.699,19.813,0.0001,0.2351,1.744,94.283,0.00012,39.0,0.8554,24.304,0.074,-0.078,0.55,30.3,,0,Copernicus CAMS via Open-Meteo,Multan_Monsoon_2024-07-25
Multan,Monsoon,8,28.9,88.0,8.0,987.1,3,118.389,25.814,0.035,0.3042,0.904,81.427,31.519,0.0064,0.1922,2.541,118.364,0.00028,79.0,0.9158,83.182,0.131,-0.044,0.36,27.6,,0,Copernicus CAMS via Open-Meteo,Multan_Monsoon_2024-08-05
Multan,Monsoon,8,31.2,74.0,9.7,989.3,0,119.576,7.0,0.456,0.2784,0.955,51.837,10.74,0.0,0.0879,3.944,119.428,0.00015,27.0,0.9131,7.825,0.132,-0.045,0.9,63.1,,1,Copernicus CAMS via Open-Meteo,Multan_Monsoon_2023-08-20
Multan,Summer,5,29.3,29.0,10.0,988.5,0,92.809,16.824,-0.224,0.3341,0.826,97.865,27.687,0.0055,0.262,1.655,92.809,0.00034,47.0,0.7491,45.965,0.041,-0.143,0.38,38.6,,1,Copernicus CAMS via Open-Meteo,Multan_Summer_2024-05-18
Multan,Winter_Peak,1,6.1,99.0,7.1,1002.7,3,44.392,1.305,-0.011,0.1922,1.006,16.552,3.936,0.0,0.0485,1.93,43.017,0.00034,2.0,1.0101,0.818,0.008,0.005,0.85,252.4,,3,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2024-01-05
Multan,Autumn_Harvest,9,25.7,81.0,4.7,989.7,10,132.739,6.672,0.75,0.2734,0.999,16.761,7.986,0.0,0.0299,6.888,130.747,4e-05,22.0,1.0011,4.612,0.181,0.001,0.42,65.2,,1,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2024-09-18
Multan,Autumn_Harvest,9,33.5,49.0,11.5,991.0,7,148.343,23.809,0.955,0.2928,0.962,325.87,30.409,0.0373,0.0938,4.639,147.578,0.00076,68.0,0.979,148.674,0.205,-0.011,0.57,22.6,,0,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2023-09-25
Multan,Winter_Peak,12,19.1,60.0,5.8,999.2,9,102.889,8.633,-0.361,0.3169,0.952,27.332,14.469,0.0,0.0989,3.169,102.417,0.0001,29.0,0.9516,13.778,0.111,-0.025,0.33,86.6,,2,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2023-12-10
Multan,Summer,6,32.3,50.0,5.8,984.9,3,114.758,15.68,-0.093,0.3612,0.874,21.946,19.061,0.0,0.209,2.295,114.758,7e-05,41.0,0.8514,25.146,0.106,-0.08,0.3,21.5,,0,Copernicus CAMS via Open-Meteo,Multan_Summer_2023-06-15
Multan,Autumn_Harvest,9,37.6,37.0,5.1,984.5,6,96.496,12.665,-0.123,0.3549,0.933,30.52,19.915,0.0005,0.1213,2.722,96.297,0.00015,38.0,0.9146,26.043,0.092,-0.045,0.44,27.1,,0,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2024-09-10
Multan,Monsoon,7,37.0,45.0,10.4,984.8,0,125.037,11.418,0.022,0.3259,0.891,51.596,15.847,0.0,0.1728,2.704,125.037,0.00012,40.0,0.8542,17.365,0.123,-0.079,0.66,40.0,,1,Copernicus CAMS via Open-Meteo,Multan_Monsoon_2024-07-10
Multan,Autumn_Harvest,9,30.2,63.0,7.7,988.7,7,128.182,3.937,-0.194,0.2814,0.94,56.966,7.914,0.0,0.118,3.47,128.033,0.00012,14.0,0.9431,3.426,0.156,-0.029,0.86,40.3,,1,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2024-09-28
Multan,Summer,5,45.1,9.0,14.9,979.4,2,69.563,17.957,-0.24,0.3525,0.752,71.995,32.226,0.0484,0.3934,1.038,69.563,0.00044,59.0,0.6148,72.805,-0.029,-0.239,0.32,35.5,,1,Copernicus CAMS via Open-Meteo,Multan_Summer_2024-05-28
Multan,Summer,6,41.5,17.0,6.2,987.4,2,98.199,10.739,0.023,0.317,0.868,15.042,8.689,0.0,0.2166,1.882,98.199,7e-05,31.0,0.7845,5.234,0.06,-0.121,0.41,30.5,,0,Copernicus CAMS via Open-Meteo,Multan_Summer_2024-06-10
Multan,Winter_Peak,1,6.7,98.0,1.1,1004.9,13,48.988,2.38,0.004,0.2593,0.976,52.502,7.029,0.0,0.0975,1.554,47.649,0.00081,6.0,0.9966,2.588,0.016,-0.002,1.3,200.7,,3,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2024-01-05
Multan,Autumn_Harvest,10,26.6,62.0,9.2,990.8,6,122.007,8.383,-0.183,0.3007,1.011,71.694,10.695,0.0,0.066,4.584,116.38,0.00021,29.0,1.0388,7.136,0.168,0.019,0.36,71.7,,1,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2023-10-05
Multan,Summer,5,31.6,15.0,7.0,989.7,1,89.967,16.61,-0.216,0.322,0.845,60.35,24.929,0.0046,0.2328,1.767,89.967,0.00025,44.0,0.7888,38.447,0.049,-0.118,0.15,12.1,,0,Copernicus CAMS via Open-Meteo,Multan_Summer_2024-05-01
Multan,Autumn_Harvest,10,27.8,50.0,4.6,994.3,7,112.816,7.488,-0.16,0.3161,0.93,16.326,7.574,0.0,0.1118,3.138,112.813,5e-05,29.0,0.9006,4.404,0.117,-0.052,0.32,56.7,,1,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2023-10-05
Multan,Winter_Peak,11,22.3,72.0,7.8,996.4,6,135.623,5.872,0.089,0.3088,0.98,58.826,9.24,0.0,0.0501,5.835,134.65,0.00013,23.0,0.979,4.998,0.18,-0.011,0.65,102.4,,2,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2024-11-01
Multan,Summer,6,35.3,47.0,19.9,981.7,0,148.428,9.351,1.329,0.1581,0.991,98.829,13.534,0.0,0.0406,6.968,146.719,0.00021,29.0,0.9754,19.271,0.204,-0.012,0.79,45.8,,1,Copernicus CAMS via Open-Meteo,Multan_Summer_2024-06-20
Multan,Autumn_Harvest,9,36.2,43.0,9.4,987.6,5,100.181,13.308,-0.268,0.368,0.946,73.338,19.957,0.0,0.1135,3.033,99.579,0.00029,40.0,0.9408,26.647,0.104,-0.03,0.43,30.7,,0,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2024-09-10
Multan,Summer,5,37.5,21.0,2.5,986.3,1,84.076,15.006,-0.231,0.3437,0.782,60.314,25.803,0.0044,0.3419,1.301,84.076,0.00025,44.0,0.6623,40.663,0.001,-0.203,0.5,38.6,,1,Copernicus CAMS via Open-Meteo,Multan_Summer_2024-05-18
Multan,Winter_Peak,11,27.1,55.0,3.5,1001.5,8,134.669,5.159,1.089,0.2575,0.957,30.1,6.87,0.0,0.1112,3.711,134.073,7e-05,16.0,0.9853,2.846,0.18,-0.007,0.83,79.6,,2,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2023-11-05
Multan,Summer,5,43.2,17.0,11.0,988.4,1,80.88,14.974,-0.305,0.3537,0.793,102.225,25.288,0.0042,0.3039,1.333,80.88,0.0004,43.0,0.7074,38.843,0.013,-0.171,0.42,27.4,,0,Copernicus CAMS via Open-Meteo,Multan_Summer_2024-05-18
Multan,Winter_Peak,12,15.6,68.0,6.2,1003.4,9,149.903,12.625,0.877,0.2248,0.984,92.796,14.105,0.0117,0.1089,4.111,144.495,0.0002,51.0,1.0344,20.548,0.224,0.017,0.63,73.3,,1,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2023-12-01
Multan,Summer,5,18.2,55.0,6.2,990.3,1,78.095,14.642,-0.249,0.3318,0.788,39.97,23.792,0.0065,0.3049,1.289,78.095,0.0002,41.0,0.7046,34.794,0.009,-0.173,0.15,22.9,,0,Copernicus CAMS via Open-Meteo,Multan_Summer_2024-05-01
Multan,Autumn_Harvest,10,25.0,63.0,7.9,990.8,7,109.016,7.386,-0.099,0.3138,0.934,53.727,9.485,0.0,0.1158,3.015,108.947,0.00016,26.0,0.9234,5.648,0.116,-0.04,0.38,86.4,,2,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2023-10-05
Multan,Monsoon,8,29.6,77.0,4.7,988.1,1,98.956,5.932,0.668,0.3159,0.943,30.362,8.819,0.0,0.0943,3.082,98.939,0.00013,23.0,0.9229,5.426,0.098,-0.04,0.78,69.4,,1,Copernicus CAMS via Open-Meteo,Multan_Monsoon_2023-08-20
Multan,Monsoon,8,36.6,52.0,15.3,984.4,0,108.133,16.838,0.865,0.2262,0.927,57.606,21.073,0.011,0.1224,3.029,108.123,0.00027,53.0,0.8866,34.167,0.105,-0.06,0.7,38.4,,1,Copernicus CAMS via Open-Meteo,Multan_Monsoon_2023-08-05
Multan,Monsoon,8,28.0,89.0,6.3,986.3,0,135.841,29.618,0.047,0.3062,0.98,123.885,33.533,0.0067,0.1444,3.303,128.919,0.00036,83.0,1.042,90.847,0.197,0.021,0.33,25.7,,0,Copernicus CAMS via Open-Meteo,Multan_Monsoon_2024-08-05
Multan,Summer,6,42.2,12.0,4.8,984.9,0,92.415,10.756,0.047,0.3177,0.881,76.192,11.505,0.0,0.1897,1.952,92.412,0.00028,29.0,0.8165,7.758,0.06,-0.101,0.38,22.5,,0,Copernicus CAMS via Open-Meteo,Multan_Summer_2024-06-10
Multan,Summer,5,35.0,14.0,9.7,977.4,2,71.328,18.635,-0.272,0.3609,0.753,74.522,34.328,0.0506,0.3694,1.088,71.328,0.00046,62.0,0.6401,77.64,-0.019,-0.219,0.18,41.2,,1,Copernicus CAMS via Open-Meteo,Multan_Summer_2024-05-28
Multan,Monsoon,8,31.1,60.0,15.5,985.1,2,99.142,15.272,0.852,0.241,0.925,47.988,19.636,0.0122,0.1263,2.741,99.135,0.00026,47.0,0.9027,29.657,0.093,-0.051,0.77,63.3,,1,Copernicus CAMS via Open-Meteo,Multan_Monsoon_2023-08-05
Multan,Autumn_Harvest,10,29.1,72.0,7.6,992.3,5,103.631,6.058,-0.066,0.3387,0.957,20.37,8.007,0.0,0.0767,3.628,103.564,8e-05,22.0,0.9289,4.392,0.108,-0.037,0.26,55.3,,1,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2024-10-05
Multan,Autumn_Harvest,9,28.4,67.0,3.5,991.1,6,127.489,6.556,0.837,0.2993,0.963,27.079,8.117,0.0,0.1246,3.263,125.433,7e-05,22.0,1.0081,4.723,0.172,0.004,0.44,72.9,,1,Copernicus CAMS via Open-Meteo,Multan_Autumn_Harvest_2024-09-18
Multan,Summer,5,28.9,58.0,17.1,987.0,4,113.199,7.754,-0.234,0.3176,0.94,49.502,13.561,0.0,0.1013,3.371,113.193,0.00014,25.0,0.9176,11.417,0.122,-0.043,0.44,27.3,,0,Copernicus CAMS via Open-Meteo,Multan_Summer_2023-05-25
Multan,Winter_Peak,12,15.8,77.0,2.9,1001.1,9,108.842,6.939,0.187,0.2809,1.004,33.584,11.551,0.0,0.0536,4.524,105.491,0.00013,24.0,0.9963,9.116,0.133,-0.002,0.22,78.2,,2,Copernicus CAMS via Open-Meteo,Multan_Winter_Peak_2024-12-05
